motion,proximity,noise,label
0.5496714153011233,1.2798710873172006,26.62410862512809,0.0
0.4861735698828815,1.1849267365825538,29.27740664642241,0.0
0.5647688538100692,1.0119260739840348,26.037900395000193,0.0
0.6523029856408026,0.8706126444588852,28.4601923518048,0.0
0.4765846625276664,1.139644662722718,20.531926665231072,0.0
0.4765863043050819,1.07869707708435,31.066468536864694,0.0
0.6579212815507391,1.1790386440055465,30.006027376811122,0.0
0.5767434729152909,1.127034360336394,25.914556844659046,0.0
0.4530525614065048,1.209910543063867,33.296228342162024,0.0
0.5542560043585965,0.8929529576878864,34.68785068813279,0.0
0.4536582307187538,1.263478813126865,21.962200678155128,0.0
0.4534270246429743,1.03951992093848,26.18637610716893,0.0
0.5241962271566034,1.415052174525053,26.15428825106351,0.0
0.3086719755342202,0.8621624363820865,25.300484494455677,0.0
0.3275082167486967,1.3471927606330498,34.14737420965874,0.0
0.4437712470759027,1.0395821566925296,29.030869306135983,0.0
0.39871688796655763,0.8697163992771103,28.677425793446947,0.0
0.5314247332595274,0.9032228331891357,19.980688177966233,0.0
0.4091975924478789,0.9359305383611359,33.17709015104613,0.0
0.3587696298664709,1.0848331892803833,23.80370802573264,0.0
0.6465648768921555,1.1045670976071,30.299663151331643,0.0
0.47742236995134646,0.8852599992122842,31.386884689790957,0.0
0.5067528204687923,0.9951290815478034,36.80329297919326,0.0
0.3575251813786543,1.4284540717223728,23.45589800440444,0.0
0.44556172754748175,1.3455086340201423,14.902439220895873,0.0
0.5110922589709866,1.0872647339348065,30.919247723768475,0.0
0.3849006422577697,1.00760069563364,39.00255590755427,0.0
0.5375698018345672,1.0240062653436524,36.19473176469719,0.0
0.4399361310081195,1.1227035945460833,31.048297076373128,0.0
0.4708306250206723,0.7954414869603189,27.541819071839765,0.0
0.4398293387770603,0.948524692515331,34.03561298318655,0.0
0.6852278184508938,0.6662831852244822,25.132269001477656,0.0
0.4986502775262066,1.0798446245210558,32.3817888467811,0.0
0.39422890710440994,1.129439187940548,32.52735079583314,0.0
0.5822544912103189,0.9033627075401252,35.3010495374944,0.0
0.37791563500289777,1.3147973526580066,43.79830019455539,0.0
0.5208863595004756,0.7548468673995318,31.962079835893835,0.0
0.30403298761202247,0.707125023958036,27.455181871462507,0.0
0.3671813951101569,1.0448903637119944,29.87212843904003,0.0
0.5196861235869124,1.209419660522431,21.15462047555441,0.0
2.091924156039886,1.3367855382915739,50.66279220722264,1.0
0.5171368281189971,0.908223147426212,27.95358780943448,0.0
0.48843517176117596,1.2157361666862592,27.379558010327038,0.0
0.4698896304410711,0.9922983060998586,30.76177436016861,0.0
0.35214780096325726,0.9654745400118361,25.887900338088997,0.0
0.4280155791605291,1.1767319874973345,35.60515333662236,0.0
0.45393612290402124,1.1304645756826839,30.001035324590987,0.0
0.6057122226218916,0.68472156860315,29.953498394306926,0.0
0.5343618289568461,1.295308069945179,28.36052641743541,0.0
0.3236959844637266,1.2760182708294903,30.775953419294897,0.0
0.5324083969394795,0.8748874596980941,34.125491323338174,0.0
